dataset	cell	class	biotype	reads
VASA published, mouse	148	multi	TEC	115
VASA published, mouse	148	multi	snRNA	57
VASA published, mouse	148	multi	TranscribedUnitaryPseudogene	56
VASA published, mouse	148	multi	ribozyme	17
VASA published, mouse	148	multi	pseudogene	7
VASA published, mouse	148	multi	MtRrna	2
VASA published, mouse	148	multi	TrCGene	2
VASA published, mouse	148	multi	UnitaryPseudogene	2
VASA published, mouse	148	multi	rRNA	2
VASA published, mouse	148	multi	PolymorphicPseudogene	1
VASA published, mouse	148	multi	tRNA	1
VASA published, mouse	148	single	ProteinCoding	165829
VASA published, mouse	148	single	lncRNA	5123
VASA published, mouse	148	single	ProcessedPseudogene	471
VASA published, mouse	148	single	TEC	415
VASA published, mouse	148	single	ribozyme	329
VASA published, mouse	148	single	snoRNA	293
VASA published, mouse	148	single	miRNA	279
VASA published, mouse	148	single	TranscribedUnprocessedPseudogene	145
VASA published, mouse	148	single	TranscribedUnitaryPseudogene	94
VASA published, mouse	148	single	TranscribedProcessedPseudogene	80
VASA published, mouse	148	single	UnprocessedPseudogene	45
VASA published, mouse	148	single	scaRNA	35
VASA published, mouse	148	single	PolymorphicPseudogene	28
VASA published, mouse	148	single	MiscRna	20
VASA published, mouse	148	single	MtTrna	11
VASA published, mouse	148	single	tRNA	11
VASA published, mouse	148	single	snRNA	10
VASA published, mouse	148	single	MtRrna	6
VASA published, mouse	148	single	rRNA	5
VASA published, mouse	148	single	pseudogene	1
VASA published, mouse	150	multi	ProteinCoding	12357
VASA published, mouse	150	multi	ProcessedPseudogene	4754
VASA published, mouse	150	multi	MiscRna	2365
VASA published, mouse	150	multi	lncRNA	1082
VASA published, mouse	150	multi	UnprocessedPseudogene	1014
VASA published, mouse	150	multi	TranscribedProcessedPseudogene	625
VASA published, mouse	150	multi	miRNA	461
VASA published, mouse	150	multi	TranscribedUnprocessedPseudogene	420
VASA published, mouse	150	multi	snoRNA	333
VASA published, mouse	150	multi	snRNA	72
VASA published, mouse	150	multi	ribozyme	59
VASA published, mouse	150	multi	TEC	24
VASA published, mouse	150	multi	pseudogene	15
VASA published, mouse	150	multi	PolymorphicPseudogene	13
VASA published, mouse	150	multi	TranscribedUnitaryPseudogene	8
VASA published, mouse	150	multi	UnitaryPseudogene	4
VASA published, mouse	150	multi	MtTrna	2
VASA published, mouse	150	single	ProteinCoding	118105
VASA published, mouse	150	single	lncRNA	4971
VASA published, mouse	150	single	ribozyme	955
VASA published, mouse	150	single	snoRNA	480
VASA published, mouse	150	single	TEC	294
VASA published, mouse	150	single	ProcessedPseudogene	232
VASA published, mouse	150	single	miRNA	202
VASA published, mouse	150	single	TranscribedUnprocessedPseudogene	102
VASA published, mouse	150	single	TranscribedProcessedPseudogene	63
VASA published, mouse	150	single	scaRNA	63
VASA published, mouse	150	single	TranscribedUnitaryPseudogene	56
VASA published, mouse	150	single	MiscRna	55
VASA published, mouse	150	single	PolymorphicPseudogene	39
VASA published, mouse	150	single	UnprocessedPseudogene	32
VASA published, mouse	150	single	snRNA	24
VASA published, mouse	150	single	UnitaryPseudogene	8
VASA published, mouse	150	single	MtRrna	2
VASA published, mouse	150	single	MtTrna	2
VASA published, mouse	150	single	pseudogene	1
VASA published, mouse	150	single	tRNA	1
VASA published, mouse	154	multi	ProteinCoding	33380
VASA published, mouse	154	multi	ProcessedPseudogene	15356
VASA published, mouse	154	multi	UnprocessedPseudogene	3509
VASA published, mouse	154	multi	lncRNA	3393
VASA published, mouse	154	multi	MiscRna	3053
VASA published, mouse	154	multi	TranscribedProcessedPseudogene	2100
VASA published, mouse	154	multi	TranscribedUnprocessedPseudogene	1352
VASA published, mouse	154	multi	miRNA	984
VASA published, mouse	154	multi	snoRNA	470
VASA published, mouse	154	multi	snRNA	170
VASA published, mouse	154	multi	TEC	110
VASA published, mouse	154	multi	ribozyme	82
VASA published, mouse	154	multi	TranscribedUnitaryPseudogene	39
VASA published, mouse	154	multi	pseudogene	28
VASA published, mouse	154	multi	MtTrna	8
VASA published, mouse	154	multi	UnitaryPseudogene	3
VASA published, mouse	154	multi	tRNA	3
VASA published, mouse	154	multi	PolymorphicPseudogene	2
VASA published, mouse	154	multi	IgCGene	1
VASA published, mouse	154	single	ProteinCoding	276572
VASA published, mouse	154	single	lncRNA	8041
VASA published, mouse	154	single	TEC	838
VASA published, mouse	154	single	ProcessedPseudogene	798
VASA published, mouse	154	single	ribozyme	677
VASA published, mouse	154	single	snoRNA	572
VASA published, mouse	154	single	miRNA	374
VASA published, mouse	154	single	TranscribedUnprocessedPseudogene	258
VASA published, mouse	154	single	TranscribedProcessedPseudogene	161
VASA published, mouse	154	single	UnprocessedPseudogene	103
VASA published, mouse	154	single	TranscribedUnitaryPseudogene	100
VASA published, mouse	154	single	MiscRna	63
VASA published, mouse	154	single	snRNA	42
VASA published, mouse	154	single	scaRNA	39
VASA published, mouse	154	single	UnitaryPseudogene	30
VASA published, mouse	154	single	PolymorphicPseudogene	15
VASA published, mouse	154	single	tRNA	15
VASA published, mouse	154	single	MtTrna	14
VASA published, mouse	154	single	MtRrna	6
VASA published, mouse	154	single	rRNA	5
VASA published, mouse	156	multi	ProteinCoding	19766
VASA published, mouse	156	multi	ProcessedPseudogene	8662
VASA published, mouse	156	multi	UnprocessedPseudogene	2412
VASA published, mouse	156	multi	lncRNA	1973
VASA published, mouse	156	multi	MiscRna	1591
VASA published, mouse	156	multi	TranscribedProcessedPseudogene	1215
VASA published, mouse	156	multi	TranscribedUnprocessedPseudogene	643
VASA published, mouse	156	multi	miRNA	559
VASA published, mouse	156	multi	snoRNA	280
VASA published, mouse	156	multi	TEC	157
VASA published, mouse	156	multi	snRNA	76
VASA published, mouse	156	multi	TranscribedUnitaryPseudogene	27
VASA published, mouse	156	multi	ribozyme	25
VASA published, mouse	156	multi	pseudogene	6
VASA published, mouse	156	multi	UnitaryPseudogene	5
VASA published, mouse	156	multi	MtRrna	4
VASA published, mouse	156	multi	tRNA	4
VASA published, mouse	156	multi	IgCGene	2
VASA published, mouse	156	multi	MtTrna	1
VASA published, mouse	156	multi	PolymorphicPseudogene	1
VASA published, mouse	156	multi	rRNA	1
VASA published, mouse	156	single	ProteinCoding	136688
VASA published, mouse	156	single	lncRNA	4485
VASA published, mouse	156	single	ribozyme	469
VASA published, mouse	156	single	ProcessedPseudogene	420
VASA published, mouse	156	single	TEC	391
VASA published, mouse	156	single	snoRNA	257
VASA published, mouse	156	single	miRNA	221
VASA published, mouse	156	single	TranscribedUnprocessedPseudogene	170
VASA published, mouse	156	single	TranscribedUnitaryPseudogene	109
VASA published, mouse	156	single	TranscribedProcessedPseudogene	97
VASA published, mouse	156	single	UnprocessedPseudogene	51
VASA published, mouse	156	single	PolymorphicPseudogene	37
VASA published, mouse	156	single	snRNA	24
VASA published, mouse	156	single	scaRNA	20
VASA published, mouse	156	single	MiscRna	16
VASA published, mouse	156	single	MtRrna	15
VASA published, mouse	156	single	tRNA	12
VASA published, mouse	156	single	MtTrna	10
VASA published, mouse	156	single	rRNA	7
VASA published, mouse	156	single	UnitaryPseudogene	3
VASA published, mouse	158	multi	ProteinCoding	19769
VASA published, mouse	158	multi	ProcessedPseudogene	8887
VASA published, mouse	158	multi	lncRNA	2202
VASA published, mouse	158	multi	UnprocessedPseudogene	1780
VASA published, mouse	158	multi	MiscRna	1734
VASA published, mouse	158	multi	TranscribedProcessedPseudogene	1205
VASA published, mouse	158	multi	TranscribedUnprocessedPseudogene	782
VASA published, mouse	158	multi	miRNA	650
VASA published, mouse	158	multi	snoRNA	261
VASA published, mouse	158	multi	TEC	62
VASA published, mouse	158	multi	snRNA	47
VASA published, mouse	158	multi	TranscribedUnitaryPseudogene	43
VASA published, mouse	158	multi	ribozyme	39
VASA published, mouse	158	multi	tRNA	17
VASA published, mouse	158	multi	pseudogene	16
VASA published, mouse	158	multi	UnitaryPseudogene	2
VASA published, mouse	158	multi	MtRrna	1
VASA published, mouse	158	single	ProteinCoding	166432
VASA published, mouse	158	single	lncRNA	5831
VASA published, mouse	158	single	ribozyme	599
VASA published, mouse	158	single	TEC	504
VASA published, mouse	158	single	ProcessedPseudogene	451
VASA published, mouse	158	single	snoRNA	260
VASA published, mouse	158	single	miRNA	240
VASA published, mouse	158	single	TranscribedUnitaryPseudogene	145
VASA published, mouse	158	single	UnprocessedPseudogene	141
VASA published, mouse	158	single	TranscribedProcessedPseudogene	124
VASA published, mouse	158	single	TranscribedUnprocessedPseudogene	112
VASA published, mouse	158	single	scaRNA	54
VASA published, mouse	158	single	MiscRna	46
VASA published, mouse	158	single	snRNA	36
VASA published, mouse	158	single	UnitaryPseudogene	22
VASA published, mouse	158	single	tRNA	17
VASA published, mouse	158	single	MtRrna	10
VASA published, mouse	158	single	PolymorphicPseudogene	8
VASA published, mouse	158	single	pseudogene	4
VASA published, mouse	158	single	rRNA	4
VASA published, mouse	158	single	MtTrna	1
VASA published, mouse	160	multi	ProteinCoding	21070
VASA published, mouse	160	multi	MiscRna	8862
VASA published, mouse	160	multi	ProcessedPseudogene	6903
VASA published, mouse	160	multi	miRNA	2636
VASA published, mouse	160	multi	snoRNA	1979
VASA published, mouse	160	multi	lncRNA	1366
VASA published, mouse	160	multi	TranscribedProcessedPseudogene	969
VASA published, mouse	160	multi	UnprocessedPseudogene	486
VASA published, mouse	160	multi	snRNA	402
VASA published, mouse	160	multi	TranscribedUnprocessedPseudogene	224
VASA published, mouse	160	multi	ribozyme	111
VASA published, mouse	160	multi	TEC	57
VASA published, mouse	160	multi	pseudogene	9
VASA published, mouse	160	multi	TranscribedUnitaryPseudogene	5
VASA published, mouse	160	multi	MtRrna	3
VASA published, mouse	160	multi	MtTrna	2
VASA published, mouse	160	multi	IgVPseudogene	1
VASA published, mouse	160	multi	tRNA	1
VASA published, mouse	160	single	ProteinCoding	114138
VASA published, mouse	160	single	lncRNA	3166
VASA published, mouse	160	single	snoRNA	891
VASA published, mouse	160	single	ribozyme	833
VASA published, mouse	160	single	ProcessedPseudogene	340
VASA published, mouse	160	single	TEC	251
VASA published, mouse	160	single	miRNA	195
VASA published, mouse	160	single	snRNA	102
VASA published, mouse	160	single	TranscribedProcessedPseudogene	79
VASA published, mouse	160	single	TranscribedUnprocessedPseudogene	74
VASA published, mouse	160	single	scaRNA	68
VASA published, mouse	160	single	MiscRna	59
VASA published, mouse	160	single	TranscribedUnitaryPseudogene	39
VASA published, mouse	160	single	PolymorphicPseudogene	26
VASA published, mouse	160	single	UnprocessedPseudogene	20
VASA published, mouse	160	single	MtRrna	10
VASA published, mouse	160	single	tRNA	8
VASA published, mouse	160	single	rRNA	5
VASA published, mouse	160	single	pseudogene	2
VASA published, mouse	162	multi	ProteinCoding	17223
VASA published, mouse	162	multi	ProcessedPseudogene	7338
VASA published, mouse	162	multi	UnprocessedPseudogene	2767
VASA published, mouse	162	multi	lncRNA	1638
VASA published, mouse	162	multi	MiscRna	1225
VASA published, mouse	162	multi	TranscribedProcessedPseudogene	1030
VASA published, mouse	162	multi	TranscribedUnprocessedPseudogene	504
VASA published, mouse	162	multi	miRNA	444
VASA published, mouse	162	multi	snoRNA	258
VASA published, mouse	162	multi	TEC	59
VASA published, mouse	162	multi	snRNA	50
VASA published, mouse	162	multi	TranscribedUnitaryPseudogene	35
VASA published, mouse	162	multi	ribozyme	24
VASA published, mouse	162	multi	pseudogene	8
VASA published, mouse	162	multi	MtTrna	5
VASA published, mouse	162	multi	PolymorphicPseudogene	5
VASA published, mouse	162	multi	UnitaryPseudogene	1
VASA published, mouse	162	multi	scaRNA	1
VASA published, mouse	162	single	ProteinCoding	113962
VASA published, mouse	162	single	lncRNA	4284
VASA published, mouse	162	single	ProcessedPseudogene	448
VASA published, mouse	162	single	ribozyme	424
VASA published, mouse	162	single	snoRNA	368
VASA published, mouse	162	single	TEC	279
VASA published, mouse	162	single	miRNA	196
VASA published, mouse	162	single	UnprocessedPseudogene	114
VASA published, mouse	162	single	TranscribedProcessedPseudogene	112
VASA published, mouse	162	single	TranscribedUnitaryPseudogene	105
VASA published, mouse	162	single	TranscribedUnprocessedPseudogene	91
VASA published, mouse	162	single	PolymorphicPseudogene	35
VASA published, mouse	162	single	MiscRna	32
VASA published, mouse	162	single	scaRNA	27
VASA published, mouse	162	single	MtRrna	15
VASA published, mouse	162	single	snRNA	14
VASA published, mouse	162	single	tRNA	5
VASA published, mouse	162	single	MtTrna	4
VASA published, mouse	162	single	UnitaryPseudogene	4
VASA published, mouse	162	single	rRNA	4
VASA published, mouse	162	single	pseudogene	1
VASA published, mouse	164	multi	ProteinCoding	11927
VASA published, mouse	164	multi	ProcessedPseudogene	5762
VASA published, mouse	164	multi	UnprocessedPseudogene	1566
VASA published, mouse	164	multi	lncRNA	1091
VASA published, mouse	164	multi	TranscribedProcessedPseudogene	702
VASA published, mouse	164	multi	MiscRna	497
VASA published, mouse	164	multi	TranscribedUnprocessedPseudogene	210
VASA published, mouse	164	multi	miRNA	203
VASA published, mouse	164	multi	snoRNA	91
VASA published, mouse	164	multi	TEC	68
VASA published, mouse	164	multi	snRNA	29
VASA published, mouse	164	multi	TranscribedUnitaryPseudogene	23
VASA published, mouse	164	multi	ribozyme	8
VASA published, mouse	164	multi	pseudogene	5
VASA published, mouse	164	multi	MtTrna	1
VASA published, mouse	164	multi	UnitaryPseudogene	1
VASA published, mouse	164	single	ProteinCoding	79626
VASA published, mouse	164	single	lncRNA	2632
VASA published, mouse	164	single	TEC	302
VASA published, mouse	164	single	ProcessedPseudogene	268
VASA published, mouse	164	single	snoRNA	139
VASA published, mouse	164	single	miRNA	133
VASA published, mouse	164	single	ribozyme	131
VASA published, mouse	164	single	TranscribedProcessedPseudogene	113
VASA published, mouse	164	single	TranscribedUnprocessedPseudogene	37
VASA published, mouse	164	single	UnprocessedPseudogene	36
VASA published, mouse	164	single	PolymorphicPseudogene	22
VASA published, mouse	164	single	TranscribedUnitaryPseudogene	18
VASA published, mouse	164	single	snRNA	18
VASA published, mouse	164	single	scaRNA	10
VASA published, mouse	164	single	MiscRna	9
VASA published, mouse	164	single	MtRrna	6
VASA published, mouse	164	single	MtTrna	3
VASA published, mouse	164	single	rRNA	2
VASA published, mouse	166	multi	ProteinCoding	9265
VASA published, mouse	166	multi	ProcessedPseudogene	5014
VASA published, mouse	166	multi	UnprocessedPseudogene	1032
VASA published, mouse	166	multi	lncRNA	868
VASA published, mouse	166	multi	TranscribedProcessedPseudogene	568
VASA published, mouse	166	multi	MiscRna	210
VASA published, mouse	166	multi	miRNA	172
VASA published, mouse	166	multi	TranscribedUnprocessedPseudogene	103
VASA published, mouse	166	multi	snoRNA	37
VASA published, mouse	166	multi	TEC	26
VASA published, mouse	166	multi	pseudogene	12
VASA published, mouse	166	multi	TranscribedUnitaryPseudogene	11
VASA published, mouse	166	multi	ribozyme	8
VASA published, mouse	166	multi	snRNA	3
VASA published, mouse	166	multi	MtRrna	2
VASA published, mouse	166	multi	MtTrna	1
VASA published, mouse	166	multi	UnitaryPseudogene	1
VASA published, mouse	166	single	ProteinCoding	49345
VASA published, mouse	166	single	lncRNA	1497
VASA published, mouse	166	single	ProcessedPseudogene	221
VASA published, mouse	166	single	TEC	154
VASA published, mouse	166	single	miRNA	83
VASA published, mouse	166	single	TranscribedProcessedPseudogene	68
VASA published, mouse	166	single	snoRNA	67
VASA published, mouse	166	single	ribozyme	61
VASA published, mouse	166	single	TranscribedUnprocessedPseudogene	44
VASA published, mouse	166	single	TranscribedUnitaryPseudogene	19
VASA published, mouse	166	single	UnprocessedPseudogene	14
VASA published, mouse	166	single	MiscRna	13
VASA published, mouse	166	single	PolymorphicPseudogene	10
