dataset	cell	class	biotype	reads
published, mouse wells	032	multi	lncRNA	1304
published, mouse wells	032	multi	UnprocessedPseudogene	1109
published, mouse wells	032	multi	MiscRna	943
published, mouse wells	032	multi	TranscribedProcessedPseudogene	746
published, mouse wells	032	multi	TranscribedUnprocessedPseudogene	387
published, mouse wells	032	multi	miRNA	376
published, mouse wells	032	multi	snoRNA	225
published, mouse wells	032	multi	TEC	55
published, mouse wells	032	multi	snRNA	27
published, mouse wells	032	multi	TranscribedUnitaryPseudogene	17
published, mouse wells	032	multi	pseudogene	14
published, mouse wells	032	multi	ribozyme	10
published, mouse wells	032	multi	MtTrna	6
published, mouse wells	032	multi	UnitaryPseudogene	5
published, mouse wells	032	multi	tRNA	1
published, mouse wells	032	single	ProteinCoding	110500
published, mouse wells	032	single	lncRNA	3098
published, mouse wells	032	single	TEC	331
published, mouse wells	032	single	ProcessedPseudogene	286
published, mouse wells	032	single	ribozyme	250
published, mouse wells	032	single	snoRNA	187
published, mouse wells	032	single	miRNA	118
published, mouse wells	032	single	TranscribedProcessedPseudogene	115
published, mouse wells	032	single	TranscribedUnprocessedPseudogene	75
published, mouse wells	032	single	TranscribedUnitaryPseudogene	46
published, mouse wells	032	single	UnprocessedPseudogene	39
published, mouse wells	032	single	MiscRna	28
published, mouse wells	032	single	scaRNA	15
published, mouse wells	032	single	MtRrna	10
published, mouse wells	032	single	PolymorphicPseudogene	10
published, mouse wells	032	single	pseudogene	9
published, mouse wells	032	single	tRNA	8
published, mouse wells	032	single	snRNA	5
published, mouse wells	032	single	MtTrna	4
published, mouse wells	034	multi	ProteinCoding	14629
published, mouse wells	034	multi	ProcessedPseudogene	7341
published, mouse wells	034	multi	lncRNA	1572
published, mouse wells	034	multi	UnprocessedPseudogene	1397
published, mouse wells	034	multi	TranscribedProcessedPseudogene	1076
published, mouse wells	034	multi	MiscRna	572
published, mouse wells	034	multi	TranscribedUnprocessedPseudogene	357
published, mouse wells	034	multi	miRNA	254
published, mouse wells	034	multi	snoRNA	136
published, mouse wells	034	multi	pseudogene	45
published, mouse wells	034	multi	TEC	42
published, mouse wells	034	multi	snRNA	41
published, mouse wells	034	multi	TranscribedUnitaryPseudogene	27
published, mouse wells	034	multi	ribozyme	17
published, mouse wells	034	multi	rRNA	2
published, mouse wells	034	multi	PolymorphicPseudogene	1
published, mouse wells	034	single	ProteinCoding	119223
published, mouse wells	034	single	lncRNA	4008
published, mouse wells	034	single	TEC	398
published, mouse wells	034	single	ProcessedPseudogene	340
published, mouse wells	034	single	snoRNA	254
published, mouse wells	034	single	ribozyme	235
published, mouse wells	034	single	miRNA	164
published, mouse wells	034	single	TranscribedUnprocessedPseudogene	78
published, mouse wells	034	single	TranscribedProcessedPseudogene	44
published, mouse wells	034	single	PolymorphicPseudogene	33
published, mouse wells	034	single	MiscRna	28
published, mouse wells	034	single	UnprocessedPseudogene	23
published, mouse wells	034	single	scaRNA	19
published, mouse wells	034	single	MtRrna	11
published, mouse wells	034	single	TranscribedUnitaryPseudogene	11
published, mouse wells	034	single	snRNA	11
published, mouse wells	034	single	MtTrna	5
published, mouse wells	034	single	tRNA	4
published, mouse wells	034	single	UnitaryPseudogene	3
published, mouse wells	036	multi	ProteinCoding	25199
published, mouse wells	036	multi	ProcessedPseudogene	11289
published, mouse wells	036	multi	lncRNA	2627
published, mouse wells	036	multi	UnprocessedPseudogene	2498
published, mouse wells	036	multi	MiscRna	1747
published, mouse wells	036	multi	TranscribedProcessedPseudogene	1417
published, mouse wells	036	multi	TranscribedUnprocessedPseudogene	730
published, mouse wells	036	multi	miRNA	720
published, mouse wells	036	multi	snoRNA	418
published, mouse wells	036	multi	snRNA	155
published, mouse wells	036	multi	ribozyme	58
published, mouse wells	036	multi	TEC	57
published, mouse wells	036	multi	pseudogene	28
published, mouse wells	036	multi	TranscribedUnitaryPseudogene	20
published, mouse wells	036	multi	tRNA	3
published, mouse wells	036	multi	MtTrna	2
published, mouse wells	036	multi	PolymorphicPseudogene	2
published, mouse wells	036	multi	MtRrna	1
published, mouse wells	036	single	ProteinCoding	214328
published, mouse wells	036	single	lncRNA	6735
published, mouse wells	036	single	TEC	593
published, mouse wells	036	single	ProcessedPseudogene	533
published, mouse wells	036	single	snoRNA	456
published, mouse wells	036	single	ribozyme	447
published, mouse wells	036	single	miRNA	287
published, mouse wells	036	single	TranscribedUnprocessedPseudogene	193
published, mouse wells	036	single	TranscribedProcessedPseudogene	177
published, mouse wells	036	single	TranscribedUnitaryPseudogene	106
published, mouse wells	036	single	PolymorphicPseudogene	73
published, mouse wells	036	single	UnprocessedPseudogene	69
published, mouse wells	036	single	MiscRna	52
published, mouse wells	036	single	scaRNA	43
published, mouse wells	036	single	snRNA	34
published, mouse wells	036	single	UnitaryPseudogene	16
published, mouse wells	036	single	tRNA	10
published, mouse wells	036	single	MtTrna	7
published, mouse wells	036	single	MtRrna	4
published, mouse wells	038	multi	ProteinCoding	6625
published, mouse wells	038	multi	ProcessedPseudogene	2748
published, mouse wells	038	multi	lncRNA	821
published, mouse wells	038	multi	MiscRna	496
published, mouse wells	038	multi	UnprocessedPseudogene	413
published, mouse wells	038	multi	TranscribedProcessedPseudogene	392
published, mouse wells	038	multi	TranscribedUnprocessedPseudogene	352
published, mouse wells	038	multi	miRNA	207
published, mouse wells	038	multi	snoRNA	134
published, mouse wells	038	multi	snRNA	26
published, mouse wells	038	multi	TEC	23
published, mouse wells	038	multi	ribozyme	14
published, mouse wells	038	multi	pseudogene	9
published, mouse wells	038	multi	TranscribedUnitaryPseudogene	7
published, mouse wells	038	multi	PolymorphicPseudogene	4
published, mouse wells	038	multi	MtTrna	1
published, mouse wells	038	multi	rRNA	1
published, mouse wells	038	multi	scaRNA	1
published, mouse wells	038	single	ProteinCoding	70182
published, mouse wells	038	single	lncRNA	2892
published, mouse wells	038	single	ProcessedPseudogene	258
published, mouse wells	038	single	TEC	199
published, mouse wells	038	single	ribozyme	169
published, mouse wells	038	single	snoRNA	146
published, mouse wells	038	single	TranscribedUnprocessedPseudogene	107
published, mouse wells	038	single	miRNA	60
published, mouse wells	038	single	TranscribedProcessedPseudogene	55
published, mouse wells	038	single	MiscRna	38
published, mouse wells	038	single	TranscribedUnitaryPseudogene	36
published, mouse wells	038	single	UnprocessedPseudogene	29
published, mouse wells	038	single	PolymorphicPseudogene	17
published, mouse wells	038	single	scaRNA	14
published, mouse wells	038	single	snRNA	7
published, mouse wells	038	single	UnitaryPseudogene	6
published, mouse wells	038	single	MtRrna	1
published, mouse wells	040	multi	ProteinCoding	3409
published, mouse wells	040	multi	ProcessedPseudogene	1671
published, mouse wells	040	multi	lncRNA	353
published, mouse wells	040	multi	UnprocessedPseudogene	316
published, mouse wells	040	multi	MiscRna	267
published, mouse wells	040	multi	TranscribedProcessedPseudogene	252
published, mouse wells	040	multi	TranscribedUnprocessedPseudogene	187
published, mouse wells	040	multi	miRNA	112
published, mouse wells	040	multi	snoRNA	50
published, mouse wells	040	multi	TEC	11
published, mouse wells	040	multi	TranscribedUnitaryPseudogene	7
published, mouse wells	040	multi	pseudogene	7
published, mouse wells	040	multi	snRNA	3
published, mouse wells	040	multi	ribozyme	2
published, mouse wells	040	multi	tRNA	1
published, mouse wells	040	single	ProteinCoding	28400
published, mouse wells	040	single	lncRNA	973
published, mouse wells	040	single	TEC	96
published, mouse wells	040	single	ProcessedPseudogene	86
published, mouse wells	040	single	ribozyme	81
published, mouse wells	040	single	snoRNA	35
published, mouse wells	040	single	UnprocessedPseudogene	34
published, mouse wells	040	single	miRNA	30
published, mouse wells	040	single	TranscribedUnprocessedPseudogene	23
published, mouse wells	040	single	TranscribedProcessedPseudogene	12
published, mouse wells	040	single	TranscribedUnitaryPseudogene	10
published, mouse wells	040	single	MiscRna	6
published, mouse wells	040	single	PolymorphicPseudogene	6
published, mouse wells	040	single	scaRNA	6
published, mouse wells	040	single	MtRrna	1
published, mouse wells	040	single	snRNA	1
published, mouse wells	042	multi	ProteinCoding	9868
published, mouse wells	042	multi	ProcessedPseudogene	4211
published, mouse wells	042	multi	MiscRna	2064
published, mouse wells	042	multi	lncRNA	1092
published, mouse wells	042	multi	miRNA	595
published, mouse wells	042	multi	TranscribedProcessedPseudogene	581
published, mouse wells	042	multi	UnprocessedPseudogene	580
published, mouse wells	042	multi	TranscribedUnprocessedPseudogene	323
published, mouse wells	042	multi	snoRNA	224
published, mouse wells	042	multi	snRNA	75
published, mouse wells	042	multi	TEC	49
published, mouse wells	042	multi	ribozyme	49
published, mouse wells	042	multi	pseudogene	5
published, mouse wells	042	multi	PolymorphicPseudogene	4
published, mouse wells	042	multi	TranscribedUnitaryPseudogene	4
published, mouse wells	042	multi	UnitaryPseudogene	1
published, mouse wells	042	multi	scaRNA	1
published, mouse wells	042	single	ProteinCoding	83016
published, mouse wells	042	single	lncRNA	2770
published, mouse wells	042	single	ribozyme	368
published, mouse wells	042	single	ProcessedPseudogene	243
published, mouse wells	042	single	TEC	240
published, mouse wells	042	single	snoRNA	236
published, mouse wells	042	single	miRNA	94
published, mouse wells	042	single	TranscribedUnprocessedPseudogene	67
published, mouse wells	042	single	TranscribedProcessedPseudogene	47
published, mouse wells	042	single	UnprocessedPseudogene	33
published, mouse wells	042	single	MiscRna	29
published, mouse wells	042	single	PolymorphicPseudogene	27
published, mouse wells	042	single	TranscribedUnitaryPseudogene	27
published, mouse wells	042	single	snRNA	22
published, mouse wells	042	single	scaRNA	11
published, mouse wells	042	single	tRNA	10
published, mouse wells	042	single	pseudogene	3
published, mouse wells	042	single	rRNA	1
published, mouse wells	044	multi	ProteinCoding	13438
published, mouse wells	044	multi	ProcessedPseudogene	6249
published, mouse wells	044	multi	UnprocessedPseudogene	1726
published, mouse wells	044	multi	lncRNA	1289
published, mouse wells	044	multi	TranscribedProcessedPseudogene	1004
published, mouse wells	044	multi	MiscRna	936
published, mouse wells	044	multi	TranscribedUnprocessedPseudogene	305
published, mouse wells	044	multi	miRNA	304
published, mouse wells	044	multi	snoRNA	186
published, mouse wells	044	multi	ribozyme	26
published, mouse wells	044	multi	TEC	23
published, mouse wells	044	multi	TranscribedUnitaryPseudogene	21
published, mouse wells	044	multi	snRNA	17
published, mouse wells	044	multi	pseudogene	3
published, mouse wells	044	multi	tRNA	2
published, mouse wells	044	multi	MtRrna	1
published, mouse wells	044	multi	MtTrna	1
published, mouse wells	044	single	ProteinCoding	104783
published, mouse wells	044	single	lncRNA	2630
published, mouse wells	044	single	TEC	296
published, mouse wells	044	single	ProcessedPseudogene	265
published, mouse wells	044	single	ribozyme	248
published, mouse wells	044	single	snoRNA	225
published, mouse wells	044	single	miRNA	123
published, mouse wells	044	single	TranscribedProcessedPseudogene	84
published, mouse wells	044	single	TranscribedUnprocessedPseudogene	84
published, mouse wells	044	single	TranscribedUnitaryPseudogene	55
published, mouse wells	044	single	UnprocessedPseudogene	42
published, mouse wells	044	single	PolymorphicPseudogene	23
published, mouse wells	044	single	snRNA	16
published, mouse wells	044	single	scaRNA	13
published, mouse wells	044	single	MiscRna	10
published, mouse wells	044	single	rRNA	4
published, mouse wells	044	single	UnitaryPseudogene	3
published, mouse wells	044	single	tRNA	3
published, mouse wells	044	single	MtTrna	2
published, mouse wells	046	multi	ProteinCoding	10545
published, mouse wells	046	multi	ProcessedPseudogene	6252
published, mouse wells	046	multi	UnprocessedPseudogene	1143
published, mouse wells	046	multi	TranscribedProcessedPseudogene	882
published, mouse wells	046	multi	lncRNA	873
published, mouse wells	046	multi	miRNA	111
published, mouse wells	046	multi	TranscribedUnprocessedPseudogene	93
published, mouse wells	046	multi	TranscribedUnitaryPseudogene	28
published, mouse wells	046	multi	MiscRna	24
published, mouse wells	046	multi	PolymorphicPseudogene	13
published, mouse wells	046	multi	TEC	5
published, mouse wells	046	multi	ribozyme	4
published, mouse wells	046	multi	snRNA	3
published, mouse wells	046	multi	MtTrna	1
published, mouse wells	046	multi	pseudogene	1
published, mouse wells	046	single	ProteinCoding	30447
published, mouse wells	046	single	lncRNA	925
published, mouse wells	046	single	ProcessedPseudogene	252
published, mouse wells	046	single	miRNA	171
published, mouse wells	046	single	TranscribedProcessedPseudogene	44
published, mouse wells	046	single	TEC	25
published, mouse wells	046	single	UnprocessedPseudogene	21
published, mouse wells	046	single	TranscribedUnprocessedPseudogene	14
published, mouse wells	046	single	snoRNA	14
published, mouse wells	046	single	TranscribedUnitaryPseudogene	12
published, mouse wells	046	single	MtTrna	10
published, mouse wells	046	single	tRNA	5
published, mouse wells	046	single	scaRNA	4
published, mouse wells	046	single	MiscRna	2
published, mouse wells	046	single	ribozyme	1
published, mouse wells	046	single	snRNA	1
published, mouse wells	050	multi	ProteinCoding	10912
published, mouse wells	050	multi	ProcessedPseudogene	5949
published, mouse wells	050	multi	lncRNA	1137
published, mouse wells	050	multi	UnprocessedPseudogene	990
published, mouse wells	050	multi	TranscribedProcessedPseudogene	838
published, mouse wells	050	multi	MiscRna	352
published, mouse wells	050	multi	miRNA	202
published, mouse wells	050	multi	TranscribedUnprocessedPseudogene	132
published, mouse wells	050	multi	snoRNA	60
published, mouse wells	050	multi	TranscribedUnitaryPseudogene	18
published, mouse wells	050	multi	TEC	14
published, mouse wells	050	multi	pseudogene	13
published, mouse wells	050	multi	snRNA	11
published, mouse wells	050	multi	ribozyme	4
published, mouse wells	050	multi	MtTrna	2
published, mouse wells	050	multi	rRNA	1
published, mouse wells	050	single	ProteinCoding	62712
published, mouse wells	050	single	lncRNA	1928
published, mouse wells	050	single	ProcessedPseudogene	338
published, mouse wells	050	single	TEC	161
published, mouse wells	050	single	miRNA	157
published, mouse wells	050	single	ribozyme	114
published, mouse wells	050	single	snoRNA	93
published, mouse wells	050	single	TranscribedUnitaryPseudogene	85
published, mouse wells	050	single	TranscribedProcessedPseudogene	65
published, mouse wells	050	single	TranscribedUnprocessedPseudogene	46
