dataset	cell	class	ngenes	reads
published, mouse wells	114	single	14	4
published, mouse wells	114	single	20	8
published, mouse wells	116	multi	1	11286
published, mouse wells	116	multi	2	15688
published, mouse wells	116	multi	3	7065
published, mouse wells	116	multi	4	5973
published, mouse wells	116	multi	5	2307
published, mouse wells	116	multi	6	2281
published, mouse wells	116	multi	7	593
published, mouse wells	116	multi	8	453
published, mouse wells	116	multi	9	879
published, mouse wells	116	multi	10	118
published, mouse wells	116	multi	11	82
published, mouse wells	116	multi	12	39
published, mouse wells	116	multi	13	12
published, mouse wells	116	multi	14	5
published, mouse wells	116	multi	16	1
published, mouse wells	116	multi	18	3
published, mouse wells	116	multi	19	6
published, mouse wells	116	multi	20	74
published, mouse wells	116	single	1	341516
published, mouse wells	116	single	2	12377
published, mouse wells	116	single	3	496
published, mouse wells	116	single	4	20
published, mouse wells	116	single	10	6
published, mouse wells	116	single	11	1
published, mouse wells	116	single	15	14
published, mouse wells	116	single	17	2
published, mouse wells	116	single	18	8
published, mouse wells	116	single	20	37
published, mouse wells	118	multi	1	1608
published, mouse wells	118	multi	2	1954
published, mouse wells	118	multi	3	771
published, mouse wells	118	multi	4	659
published, mouse wells	118	multi	5	232
published, mouse wells	118	multi	6	298
published, mouse wells	118	multi	7	47
published, mouse wells	118	multi	8	46
published, mouse wells	118	multi	9	116
published, mouse wells	118	multi	10	16
published, mouse wells	118	multi	11	2
published, mouse wells	118	multi	12	3
published, mouse wells	118	multi	13	2
published, mouse wells	118	multi	14	3
published, mouse wells	118	single	1	41369
published, mouse wells	118	single	2	1468
published, mouse wells	118	single	3	46
published, mouse wells	118	single	13	3
published, mouse wells	118	single	14	3
published, mouse wells	118	single	18	1
published, mouse wells	118	single	20	1
published, mouse wells	122	multi	1	4247
published, mouse wells	122	multi	2	6585
published, mouse wells	122	multi	3	2826
published, mouse wells	122	multi	4	2026
published, mouse wells	122	multi	5	959
published, mouse wells	122	multi	6	829
published, mouse wells	122	multi	7	275
published, mouse wells	122	multi	8	222
published, mouse wells	122	multi	9	257
published, mouse wells	122	multi	10	66
published, mouse wells	122	multi	11	32
published, mouse wells	122	multi	12	9
published, mouse wells	122	multi	13	6
published, mouse wells	122	multi	14	1
published, mouse wells	122	multi	18	6
published, mouse wells	122	multi	19	2
published, mouse wells	122	multi	20	45
published, mouse wells	122	single	1	114615
published, mouse wells	122	single	2	4563
published, mouse wells	122	single	3	114
published, mouse wells	122	single	4	4
published, mouse wells	122	single	16	3
published, mouse wells	122	single	20	9
published, mouse wells	124	multi	1	7155
published, mouse wells	124	multi	2	10233
published, mouse wells	124	multi	3	4923
published, mouse wells	124	multi	4	4901
published, mouse wells	124	multi	5	1899
published, mouse wells	124	multi	6	1817
published, mouse wells	124	multi	7	474
published, mouse wells	124	multi	8	329
published, mouse wells	124	multi	9	726
published, mouse wells	124	multi	10	145
published, mouse wells	124	multi	11	52
published, mouse wells	124	multi	12	43
published, mouse wells	124	multi	13	12
published, mouse wells	124	multi	14	5
published, mouse wells	124	multi	18	1
published, mouse wells	124	multi	19	5
published, mouse wells	124	multi	20	93
published, mouse wells	124	single	1	238938
published, mouse wells	124	single	2	8945
published, mouse wells	124	single	3	378
published, mouse wells	124	single	4	4
published, mouse wells	124	single	5	10
published, mouse wells	124	single	6	1
published, mouse wells	124	single	7	2
published, mouse wells	124	single	10	1
published, mouse wells	124	single	14	2
published, mouse wells	124	single	19	19
published, mouse wells	124	single	20	13
published, mouse wells	126	multi	1	842
published, mouse wells	126	multi	2	933
published, mouse wells	126	multi	3	482
published, mouse wells	126	multi	4	411
published, mouse wells	126	multi	5	171
published, mouse wells	126	multi	6	129
published, mouse wells	126	multi	7	24
published, mouse wells	126	multi	8	29
published, mouse wells	126	multi	9	51
published, mouse wells	126	multi	10	8
published, mouse wells	126	multi	11	1
published, mouse wells	126	multi	12	1
published, mouse wells	126	multi	19	1
published, mouse wells	126	multi	20	6
published, mouse wells	126	single	1	19419
published, mouse wells	126	single	2	638
published, mouse wells	126	single	3	16
published, mouse wells	126	single	4	1
published, mouse wells	126	single	12	1
published, mouse wells	126	single	20	1
published, mouse wells	128	multi	1	8635
published, mouse wells	128	multi	2	12938
published, mouse wells	128	multi	3	5603
published, mouse wells	128	multi	4	4861
published, mouse wells	128	multi	5	1768
published, mouse wells	128	multi	6	2078
published, mouse wells	128	multi	7	551
published, mouse wells	128	multi	8	354
published, mouse wells	128	multi	9	674
published, mouse wells	128	multi	10	173
published, mouse wells	128	multi	11	64
published, mouse wells	128	multi	12	34
published, mouse wells	128	multi	13	16
published, mouse wells	128	multi	14	1
published, mouse wells	128	multi	15	3
published, mouse wells	128	multi	17	2
published, mouse wells	128	multi	18	13
published, mouse wells	128	multi	19	3
published, mouse wells	128	multi	20	31
published, mouse wells	128	single	1	265227
published, mouse wells	128	single	2	10019
published, mouse wells	128	single	3	471
published, mouse wells	128	single	6	1
published, mouse wells	128	single	14	13
published, mouse wells	128	single	15	3
published, mouse wells	128	single	16	32
published, mouse wells	128	single	18	2
published, mouse wells	128	single	19	4
published, mouse wells	128	single	20	17
published, mouse wells	130	multi	1	1560
published, mouse wells	130	multi	2	2886
published, mouse wells	130	multi	3	1454
published, mouse wells	130	multi	4	4525
published, mouse wells	130	multi	5	541
published, mouse wells	130	multi	6	738
published, mouse wells	130	multi	7	166
published, mouse wells	130	multi	8	126
published, mouse wells	130	multi	9	343
published, mouse wells	130	multi	10	39
published, mouse wells	130	multi	11	27
published, mouse wells	130	multi	12	10
published, mouse wells	130	multi	13	48
published, mouse wells	130	multi	19	6
published, mouse wells	130	multi	20	24
published, mouse wells	130	single	1	26886
published, mouse wells	130	single	2	1715
published, mouse wells	130	single	3	97
published, mouse wells	130	single	4	4
published, mouse wells	130	single	20	2
published, mouse wells	132	multi	1	5812
published, mouse wells	132	multi	2	9345
published, mouse wells	132	multi	3	4424
published, mouse wells	132	multi	4	2952
published, mouse wells	132	multi	5	1401
published, mouse wells	132	multi	6	954
published, mouse wells	132	multi	7	413
published, mouse wells	132	multi	8	261
published, mouse wells	132	multi	9	484
published, mouse wells	132	multi	10	135
published, mouse wells	132	multi	11	66
published, mouse wells	132	multi	12	31
published, mouse wells	132	multi	13	5
published, mouse wells	132	multi	15	1
published, mouse wells	132	multi	17	3
published, mouse wells	132	multi	18	4
published, mouse wells	132	multi	19	2
published, mouse wells	132	multi	20	66
published, mouse wells	132	single	1	141770
published, mouse wells	132	single	2	5380
published, mouse wells	132	single	3	221
published, mouse wells	132	single	4	9
published, mouse wells	132	single	20	12
published, mouse wells	134	multi	1	3329
published, mouse wells	134	multi	2	2476
published, mouse wells	134	multi	3	1015
published, mouse wells	134	multi	4	636
published, mouse wells	134	multi	5	316
published, mouse wells	134	multi	6	242
published, mouse wells	134	multi	7	78
published, mouse wells	134	multi	8	63
published, mouse wells	134	multi	9	122
published, mouse wells	134	multi	10	17
published, mouse wells	134	multi	11	16
published, mouse wells	134	multi	12	2
published, mouse wells	134	multi	13	2
published, mouse wells	134	multi	18	1
published, mouse wells	134	multi	19	1
published, mouse wells	134	multi	20	14
published, mouse wells	134	single	1	36312
published, mouse wells	134	single	2	1265
published, mouse wells	134	single	3	41
published, mouse wells	134	single	12	5
published, mouse wells	134	single	20	7
published, mouse wells	136	multi	1	3810
published, mouse wells	136	multi	2	5181
published, mouse wells	136	multi	3	2300
published, mouse wells	136	multi	4	1839
published, mouse wells	136	multi	5	748
published, mouse wells	136	multi	6	798
published, mouse wells	136	multi	7	213
published, mouse wells	136	multi	8	210
published, mouse wells	136	multi	9	245
published, mouse wells	136	multi	10	61
published, mouse wells	136	multi	11	33
published, mouse wells	136	multi	12	14
published, mouse wells	136	multi	13	3
published, mouse wells	136	multi	18	1
published, mouse wells	136	multi	19	6
published, mouse wells	136	multi	20	39
published, mouse wells	136	single	1	110207
published, mouse wells	136	single	2	4131
published, mouse wells	136	single	3	175
published, mouse wells	136	single	4	3
published, mouse wells	136	single	17	2
published, mouse wells	136	single	20	4
published, mouse wells	138	multi	1	2616
published, mouse wells	138	multi	2	4689
published, mouse wells	138	multi	3	2112
published, mouse wells	138	multi	4	1827
published, mouse wells	138	multi	5	694
published, mouse wells	138	multi	6	700
published, mouse wells	138	multi	7	169
published, mouse wells	138	multi	8	151
published, mouse wells	138	multi	9	248
published, mouse wells	138	multi	10	48
published, mouse wells	138	multi	11	27
published, mouse wells	138	multi	12	4
published, mouse wells	138	multi	13	5
published, mouse wells	138	multi	15	1
published, mouse wells	138	multi	18	3
published, mouse wells	138	multi	20	17
published, mouse wells	138	single	1	81236
published, mouse wells	138	single	2	3367
published, mouse wells	138	single	3	108
published, mouse wells	138	single	4	4
published, mouse wells	138	single	5	1
published, mouse wells	138	single	13	1
published, mouse wells	138	single	14	1
published, mouse wells	138	single	15	2
published, mouse wells	138	single	18	6
published, mouse wells	138	single	20	34
published, mouse wells	140	multi	1	5793
published, mouse wells	140	multi	2	8452
published, mouse wells	140	multi	3	3961
published, mouse wells	140	multi	4	2954
published, mouse wells	140	multi	5	1278
published, mouse wells	140	multi	6	1183
published, mouse wells	140	multi	7	302
published, mouse wells	140	multi	8	260
published, mouse wells	140	multi	9	373
published, mouse wells	140	multi	10	107
published, mouse wells	140	multi	11	30
published, mouse wells	140	multi	12	15
published, mouse wells	140	multi	13	7
published, mouse wells	140	multi	18	10
published, mouse wells	140	multi	19	5
published, mouse wells	140	multi	20	61
published, mouse wells	140	single	1	172415
published, mouse wells	140	single	2	6609
published, mouse wells	140	single	3	332
published, mouse wells	140	single	4	19
published, mouse wells	140	single	20	14
published, mouse wells	142	multi	1	7961
published, mouse wells	142	multi	2	11114
published, mouse wells	142	multi	3	4549
published, mouse wells	142	multi	4	4279
published, mouse wells	142	multi	5	1497
published, mouse wells	142	multi	6	1631
published, mouse wells	142	multi	7	465
published, mouse wells	142	multi	8	272
published, mouse wells	142	multi	9	612
published, mouse wells	142	multi	10	132
published, mouse wells	142	multi	11	61
published, mouse wells	142	multi	12	26
published, mouse wells	142	multi	13	1
published, mouse wells	142	multi	18	2
published, mouse wells	142	multi	20	53
published, mouse wells	142	single	1	228133
published, mouse wells	142	single	2	8569
published, mouse wells	142	single	3	459
published, mouse wells	142	single	4	4
published, mouse wells	142	single	9	4
published, mouse wells	142	single	11	3
published, mouse wells	142	single	12	1
published, mouse wells	142	single	14	6
published, mouse wells	142	single	18	4
published, mouse wells	142	single	20	7
published, mouse wells	146	multi	1	2029
published, mouse wells	146	multi	2	2708
published, mouse wells	146	multi	3	1382
published, mouse wells	146	multi	4	1015
published, mouse wells	146	multi	5	553
published, mouse wells	146	multi	6	390
published, mouse wells	146	multi	7	129
published, mouse wells	146	multi	8	102
published, mouse wells	146	multi	9	114
published, mouse wells	146	multi	10	32
published, mouse wells	146	multi	11	6
