dataset	cell	class	biotype	reads
VASA own, 75 nt	016	single	MtRrna	32
VASA own, 75 nt	016	single	miRNA	32
VASA own, 75 nt	016	single	UnprocessedPseudogene	9
VASA own, 75 nt	016	single	scaRNA	7
VASA own, 75 nt	016	single	TranscribedProcessedPseudogene	5
VASA own, 75 nt	016	single	TranscribedUnitaryPseudogene	4
VASA own, 75 nt	016	single	UnitaryPseudogene	3
VASA own, 75 nt	016	single	tRNA	1
VASA published, mouse	002	multi	ProteinCoding	5079
VASA published, mouse	002	multi	lncRNA	2754
VASA published, mouse	002	multi	ProcessedPseudogene	1890
VASA published, mouse	002	multi	MiscRna	896
VASA published, mouse	002	multi	TranscribedProcessedPseudogene	787
VASA published, mouse	002	multi	miRNA	351
VASA published, mouse	002	multi	snoRNA	283
VASA published, mouse	002	multi	snRNA	101
VASA published, mouse	002	multi	UnprocessedPseudogene	100
VASA published, mouse	002	multi	TranscribedUnprocessedPseudogene	77
VASA published, mouse	002	multi	rRNA	35
VASA published, mouse	002	multi	TranscribedUnitaryPseudogene	26
VASA published, mouse	002	multi	ribozyme	19
VASA published, mouse	002	multi	TEC	14
VASA published, mouse	002	multi	UnitaryPseudogene	14
VASA published, mouse	002	multi	MtRrna	1
VASA published, mouse	002	single	ProteinCoding	32273
VASA published, mouse	002	single	lncRNA	1631
VASA published, mouse	002	single	ribozyme	154
VASA published, mouse	002	single	snoRNA	149
VASA published, mouse	002	single	ProcessedPseudogene	89
VASA published, mouse	002	single	TEC	52
VASA published, mouse	002	single	miRNA	48
VASA published, mouse	002	single	snRNA	30
VASA published, mouse	002	single	MiscRna	29
VASA published, mouse	002	single	TranscribedProcessedPseudogene	20
VASA published, mouse	002	single	rRNA	13
VASA published, mouse	002	single	TranscribedUnprocessedPseudogene	11
VASA published, mouse	002	single	TranscribedUnitaryPseudogene	10
VASA published, mouse	002	single	scaRNA	9
VASA published, mouse	002	single	UnprocessedPseudogene	6
VASA published, mouse	002	single	tRNA	3
VASA published, mouse	002	single	MtRrna	2
VASA published, mouse	002	single	UnitaryPseudogene	1
VASA published, mouse	004	multi	ProteinCoding	47770
VASA published, mouse	004	multi	lncRNA	24100
VASA published, mouse	004	multi	ProcessedPseudogene	19501
VASA published, mouse	004	multi	TranscribedProcessedPseudogene	8008
VASA published, mouse	004	multi	MiscRna	6488
VASA published, mouse	004	multi	miRNA	2141
VASA published, mouse	004	multi	snoRNA	1946
VASA published, mouse	004	multi	UnprocessedPseudogene	1027
VASA published, mouse	004	multi	TranscribedUnprocessedPseudogene	935
VASA published, mouse	004	multi	snRNA	695
VASA published, mouse	004	multi	rRNA	259
VASA published, mouse	004	multi	TEC	158
VASA published, mouse	004	multi	ribozyme	143
VASA published, mouse	004	multi	TranscribedUnitaryPseudogene	133
VASA published, mouse	004	multi	UnitaryPseudogene	49
VASA published, mouse	004	multi	tRNA	38
VASA published, mouse	004	multi	MtTrna	14
VASA published, mouse	004	multi	MtRrna	3
VASA published, mouse	004	multi	TrVPseudogene	2
VASA published, mouse	004	multi	IgCGene	1
VASA published, mouse	004	single	ProteinCoding	367201
VASA published, mouse	004	single	lncRNA	18487
VASA published, mouse	004	single	ribozyme	1440
VASA published, mouse	004	single	TEC	983
VASA published, mouse	004	single	snoRNA	927
VASA published, mouse	004	single	ProcessedPseudogene	902
VASA published, mouse	004	single	miRNA	466
VASA published, mouse	004	single	TranscribedProcessedPseudogene	366
VASA published, mouse	004	single	TranscribedUnprocessedPseudogene	242
VASA published, mouse	004	single	MiscRna	170
VASA published, mouse	004	single	scaRNA	135
VASA published, mouse	004	single	TranscribedUnitaryPseudogene	86
VASA published, mouse	004	single	snRNA	58
VASA published, mouse	004	single	rRNA	54
VASA published, mouse	004	single	tRNA	45
VASA published, mouse	004	single	UnprocessedPseudogene	20
VASA published, mouse	004	single	MtRrna	13
VASA published, mouse	004	single	MtTrna	3
VASA published, mouse	004	single	UnitaryPseudogene	3
VASA published, mouse	004	single	pseudogene	1
VASA published, mouse	006	multi	ProteinCoding	45908
VASA published, mouse	006	multi	lncRNA	25127
VASA published, mouse	006	multi	ProcessedPseudogene	15868
VASA published, mouse	006	multi	MiscRna	8474
VASA published, mouse	006	multi	TranscribedProcessedPseudogene	6540
VASA published, mouse	006	multi	miRNA	2197
VASA published, mouse	006	multi	snRNA	1839
VASA published, mouse	006	multi	snoRNA	1426
VASA published, mouse	006	multi	TranscribedUnprocessedPseudogene	1381
VASA published, mouse	006	multi	UnprocessedPseudogene	1111
VASA published, mouse	006	multi	TEC	189
VASA published, mouse	006	multi	TranscribedUnitaryPseudogene	187
VASA published, mouse	006	multi	rRNA	180
VASA published, mouse	006	multi	UnitaryPseudogene	80
VASA published, mouse	006	multi	ribozyme	70
VASA published, mouse	006	multi	tRNA	24
VASA published, mouse	006	multi	MtRrna	4
VASA published, mouse	006	multi	pseudogene	2
VASA published, mouse	006	multi	MtTrna	1
VASA published, mouse	006	single	ProteinCoding	344678
VASA published, mouse	006	single	lncRNA	15822
VASA published, mouse	006	single	ribozyme	1481
VASA published, mouse	006	single	snoRNA	1299
VASA published, mouse	006	single	TEC	1114
VASA published, mouse	006	single	ProcessedPseudogene	825
VASA published, mouse	006	single	miRNA	432
VASA published, mouse	006	single	TranscribedProcessedPseudogene	216
VASA published, mouse	006	single	snRNA	193
VASA published, mouse	006	single	TranscribedUnprocessedPseudogene	175
VASA published, mouse	006	single	MiscRna	171
VASA published, mouse	006	single	TranscribedUnitaryPseudogene	135
VASA published, mouse	006	single	scaRNA	69
VASA published, mouse	006	single	rRNA	41
VASA published, mouse	006	single	UnitaryPseudogene	33
VASA published, mouse	006	single	tRNA	31
VASA published, mouse	006	single	UnprocessedPseudogene	20
VASA published, mouse	006	single	MtTrna	16
VASA published, mouse	006	single	MtRrna	10
VASA published, mouse	006	single	pseudogene	1
VASA published, mouse	008	multi	ProteinCoding	33283
VASA published, mouse	008	multi	lncRNA	25324
VASA published, mouse	008	multi	MiscRna	14939
VASA published, mouse	008	multi	ProcessedPseudogene	7346
VASA published, mouse	008	multi	snRNA	4790
VASA published, mouse	008	multi	TranscribedProcessedPseudogene	3117
VASA published, mouse	008	multi	miRNA	2362
VASA published, mouse	008	multi	snoRNA	1483
VASA published, mouse	008	multi	UnprocessedPseudogene	746
VASA published, mouse	008	multi	TranscribedUnprocessedPseudogene	608
VASA published, mouse	008	multi	rRNA	167
VASA published, mouse	008	multi	ribozyme	103
VASA published, mouse	008	multi	TranscribedUnitaryPseudogene	66
VASA published, mouse	008	multi	TEC	52
VASA published, mouse	008	multi	UnitaryPseudogene	16
VASA published, mouse	008	multi	tRNA	14
VASA published, mouse	008	multi	IgVGene	2
VASA published, mouse	008	multi	IgVPseudogene	2
VASA published, mouse	008	multi	IgCGene	1
VASA published, mouse	008	multi	MtTrna	1
VASA published, mouse	008	single	ProteinCoding	145937
VASA published, mouse	008	single	lncRNA	8315
VASA published, mouse	008	single	ribozyme	1737
VASA published, mouse	008	single	snoRNA	1440
VASA published, mouse	008	single	snRNA	471
VASA published, mouse	008	single	ProcessedPseudogene	419
VASA published, mouse	008	single	TEC	377
VASA published, mouse	008	single	miRNA	271
VASA published, mouse	008	single	MiscRna	193
VASA published, mouse	008	single	TranscribedProcessedPseudogene	114
VASA published, mouse	008	single	TranscribedUnprocessedPseudogene	104
VASA published, mouse	008	single	TranscribedUnitaryPseudogene	86
VASA published, mouse	008	single	scaRNA	49
VASA published, mouse	008	single	rRNA	31
VASA published, mouse	008	single	UnprocessedPseudogene	19
VASA published, mouse	008	single	MtRrna	10
VASA published, mouse	008	single	tRNA	10
VASA published, mouse	008	single	MtTrna	6
VASA published, mouse	008	single	UnitaryPseudogene	1
VASA published, mouse	010	multi	ProteinCoding	50033
VASA published, mouse	010	multi	lncRNA	32058
VASA published, mouse	010	multi	MiscRna	18613
VASA published, mouse	010	multi	ProcessedPseudogene	14309
VASA published, mouse	010	multi	TranscribedProcessedPseudogene	6246
VASA published, mouse	010	multi	snRNA	3793
VASA published, mouse	010	multi	miRNA	2246
VASA published, mouse	010	multi	UnprocessedPseudogene	1791
VASA published, mouse	010	multi	snoRNA	1320
VASA published, mouse	010	multi	TranscribedUnprocessedPseudogene	657
VASA published, mouse	010	multi	TranscribedUnitaryPseudogene	250
VASA published, mouse	010	multi	TEC	167
VASA published, mouse	010	multi	rRNA	134
VASA published, mouse	010	multi	ribozyme	131
VASA published, mouse	010	multi	UnitaryPseudogene	42
VASA published, mouse	010	multi	tRNA	30
VASA published, mouse	010	multi	MtTrna	4
VASA published, mouse	010	multi	MtRrna	1
VASA published, mouse	010	multi	TrVGene	1
VASA published, mouse	010	single	ProteinCoding	226170
VASA published, mouse	010	single	lncRNA	14497
VASA published, mouse	010	single	ribozyme	2265
VASA published, mouse	010	single	snoRNA	1673
VASA published, mouse	010	single	ProcessedPseudogene	726
VASA published, mouse	010	single	TEC	584
VASA published, mouse	010	single	miRNA	582
VASA published, mouse	010	single	TranscribedProcessedPseudogene	315
VASA published, mouse	010	single	snRNA	313
VASA published, mouse	010	single	MiscRna	215
VASA published, mouse	010	single	TranscribedUnprocessedPseudogene	163
VASA published, mouse	010	single	scaRNA	127
VASA published, mouse	010	single	tRNA	52
VASA published, mouse	010	single	UnprocessedPseudogene	29
VASA published, mouse	010	single	TranscribedUnitaryPseudogene	26
VASA published, mouse	010	single	rRNA	20
VASA published, mouse	010	single	UnitaryPseudogene	11
VASA published, mouse	010	single	MtTrna	8
VASA published, mouse	010	single	MtRrna	5
VASA published, mouse	012	multi	ProteinCoding	120810
VASA published, mouse	012	multi	lncRNA	81480
VASA published, mouse	012	multi	MiscRna	46588
VASA published, mouse	012	multi	ProcessedPseudogene	29089
VASA published, mouse	012	multi	snRNA	15928
VASA published, mouse	012	multi	TranscribedProcessedPseudogene	11182
VASA published, mouse	012	multi	miRNA	7169
VASA published, mouse	012	multi	UnprocessedPseudogene	4274
VASA published, mouse	012	multi	TranscribedUnprocessedPseudogene	2813
VASA published, mouse	012	multi	snoRNA	2494
VASA published, mouse	012	multi	TEC	653
VASA published, mouse	012	multi	rRNA	634
VASA published, mouse	012	multi	ribozyme	279
VASA published, mouse	012	multi	TranscribedUnitaryPseudogene	169
VASA published, mouse	012	multi	UnitaryPseudogene	84
VASA published, mouse	012	multi	tRNA	66
VASA published, mouse	012	multi	MtRrna	4
VASA published, mouse	012	multi	IgCPseudogene	2
VASA published, mouse	012	multi	TrCGene	2
VASA published, mouse	012	multi	IgCGene	1
VASA published, mouse	012	multi	IgVPseudogene	1
VASA published, mouse	012	multi	MtTrna	1
VASA published, mouse	012	multi	TrVGene	1
VASA published, mouse	012	multi	scaRNA	1
VASA published, mouse	012	single	ProteinCoding	628671
VASA published, mouse	012	single	lncRNA	35647
VASA published, mouse	012	single	ribozyme	5017
VASA published, mouse	012	single	snoRNA	3931
VASA published, mouse	012	single	TEC	1668
VASA published, mouse	012	single	ProcessedPseudogene	1589
VASA published, mouse	012	single	snRNA	1069
VASA published, mouse	012	single	miRNA	730
VASA published, mouse	012	single	MiscRna	602
VASA published, mouse	012	single	TranscribedProcessedPseudogene	486
VASA published, mouse	012	single	TranscribedUnprocessedPseudogene	380
VASA published, mouse	012	single	scaRNA	249
VASA published, mouse	012	single	TranscribedUnitaryPseudogene	178
VASA published, mouse	012	single	rRNA	120
VASA published, mouse	012	single	tRNA	115
VASA published, mouse	012	single	UnitaryPseudogene	83
VASA published, mouse	012	single	UnprocessedPseudogene	62
VASA published, mouse	012	single	MtRrna	29
VASA published, mouse	012	single	MtTrna	15
VASA published, mouse	012	single	pseudogene	1
VASA published, mouse	014	multi	ProteinCoding	9602
VASA published, mouse	014	multi	lncRNA	6137
VASA published, mouse	014	multi	ProcessedPseudogene	3078
VASA published, mouse	014	multi	MiscRna	2933
VASA published, mouse	014	multi	TranscribedProcessedPseudogene	1387
VASA published, mouse	014	multi	snRNA	845
VASA published, mouse	014	multi	UnprocessedPseudogene	557
VASA published, mouse	014	multi	miRNA	418
VASA published, mouse	014	multi	snoRNA	220
VASA published, mouse	014	multi	TranscribedUnprocessedPseudogene	147
VASA published, mouse	014	multi	rRNA	46
VASA published, mouse	014	multi	TranscribedUnitaryPseudogene	42
VASA published, mouse	014	multi	UnitaryPseudogene	20
VASA published, mouse	014	multi	TEC	19
VASA published, mouse	014	multi	ribozyme	17
VASA published, mouse	014	multi	tRNA	6
VASA published, mouse	014	multi	MtTrna	2
VASA published, mouse	014	multi	MtRrna	1
VASA published, mouse	014	single	ProteinCoding	31987
VASA published, mouse	014	single	lncRNA	2038
VASA published, mouse	014	single	ribozyme	292
VASA published, mouse	014	single	snoRNA	208
VASA published, mouse	014	single	ProcessedPseudogene	169
VASA published, mouse	014	single	miRNA	99
VASA published, mouse	014	single	snRNA	94
VASA published, mouse	014	single	TranscribedProcessedPseudogene	86
VASA published, mouse	014	single	TEC	73
VASA published, mouse	014	single	MiscRna	52
VASA published, mouse	014	single	TranscribedUnprocessedPseudogene	32
VASA published, mouse	014	single	scaRNA	32
VASA published, mouse	014	single	TranscribedUnitaryPseudogene	14
VASA published, mouse	014	single	MtTrna	12
VASA published, mouse	014	single	tRNA	11
VASA published, mouse	014	single	rRNA	7
VASA published, mouse	014	single	UnprocessedPseudogene	3
VASA published, mouse	014	single	MtRrna	1
VASA published, mouse	016	multi	ProteinCoding	27002
VASA published, mouse	016	multi	lncRNA	15018
VASA published, mouse	016	multi	ProcessedPseudogene	8967
VASA published, mouse	016	multi	MiscRna	4706
VASA published, mouse	016	multi	TranscribedProcessedPseudogene	3850
VASA published, mouse	016	multi	miRNA	1258
VASA published, mouse	016	multi	TranscribedUnprocessedPseudogene	1049
VASA published, mouse	016	multi	snoRNA	938
VASA published, mouse	016	multi	UnprocessedPseudogene	874
VASA published, mouse	016	multi	snRNA	807
VASA published, mouse	016	multi	rRNA	192
VASA published, mouse	016	multi	TEC	120
VASA published, mouse	016	multi	ribozyme	80
VASA published, mouse	016	multi	TranscribedUnitaryPseudogene	73
VASA published, mouse	016	multi	UnitaryPseudogene	51
VASA published, mouse	016	multi	tRNA	11
VASA published, mouse	016	multi	MtRrna	6
VASA published, mouse	016	multi	scaRNA	1
VASA published, mouse	016	single	ProteinCoding	218717
VASA published, mouse	016	single	lncRNA	12986
VASA published, mouse	016	single	ribozyme	942
VASA published, mouse	016	single	snoRNA	883
VASA published, mouse	016	single	TEC	672
VASA published, mouse	016	single	ProcessedPseudogene	498
VASA published, mouse	016	single	miRNA	292
VASA published, mouse	016	single	TranscribedProcessedPseudogene	189
VASA published, mouse	016	single	TranscribedUnprocessedPseudogene	155
VASA published, mouse	016	single	MiscRna	113
VASA published, mouse	016	single	snRNA	92
VASA published, mouse	016	single	TranscribedUnitaryPseudogene	87
VASA published, mouse	016	single	scaRNA	41
VASA published, mouse	016	single	UnprocessedPseudogene	28
VASA published, mouse	016	single	rRNA	27
VASA published, mouse	016	single	UnitaryPseudogene	20
VASA published, mouse	016	single	tRNA	7
VASA published, mouse	016	single	MtRrna	5
VASA published, mouse	016	single	pseudogene	2
VASA published, mouse	018	multi	ProteinCoding	45954
VASA published, mouse	018	multi	lncRNA	35831
VASA published, mouse	018	multi	MiscRna	22757
VASA published, mouse	018	multi	snRNA	9501
VASA published, mouse	018	multi	ProcessedPseudogene	9456
VASA published, mouse	018	multi	miRNA	4545
VASA published, mouse	018	multi	TranscribedProcessedPseudogene	4091
VASA published, mouse	018	multi	snoRNA	2805
VASA published, mouse	018	multi	TranscribedUnprocessedPseudogene	856
VASA published, mouse	018	multi	UnprocessedPseudogene	664
VASA published, mouse	018	multi	rRNA	245
VASA published, mouse	018	multi	ribozyme	183
VASA published, mouse	018	multi	TranscribedUnitaryPseudogene	90
VASA published, mouse	018	multi	TEC	65
VASA published, mouse	018	multi	tRNA	39
VASA published, mouse	018	multi	UnitaryPseudogene	18
VASA published, mouse	018	multi	TrVGene	3
VASA published, mouse	018	multi	MtRrna	2
VASA published, mouse	018	multi	MtTrna	2
VASA published, mouse	018	single	ProteinCoding	186082
VASA published, mouse	018	single	lncRNA	12547
VASA published, mouse	018	single	snoRNA	2924
VASA published, mouse	018	single	ribozyme	1843
VASA published, mouse	018	single	snRNA	988
VASA published, mouse	018	single	ProcessedPseudogene	626
VASA published, mouse	018	single	TEC	484
VASA published, mouse	018	single	MiscRna	410
VASA published, mouse	018	single	miRNA	400
VASA published, mouse	018	single	TranscribedProcessedPseudogene	185
VASA published, mouse	018	single	scaRNA	144
VASA published, mouse	018	single	TranscribedUnprocessedPseudogene	110
VASA published, mouse	018	single	TranscribedUnitaryPseudogene	61
VASA published, mouse	018	single	rRNA	52
VASA published, mouse	018	single	tRNA	32
VASA published, mouse	018	single	UnitaryPseudogene	26
VASA published, mouse	018	single	UnprocessedPseudogene	16
VASA published, mouse	018	single	MtRrna	5
VASA published, mouse	018	single	MtTrna	2
VASA published, mouse	018	single	TranslatedUnprocessedPseudogene	2
VASA published, mouse	020	multi	ProteinCoding	111756
VASA published, mouse	020	multi	lncRNA	87802
VASA published, mouse	020	multi	MiscRna	47557
VASA published, mouse	020	multi	snRNA	23735
VASA published, mouse	020	multi	ProcessedPseudogene	20827
VASA published, mouse	020	multi	TranscribedProcessedPseudogene	8328
VASA published, mouse	020	multi	miRNA	7276
VASA published, mouse	020	multi	snoRNA	5512
VASA published, mouse	020	multi	UnprocessedPseudogene	2583
VASA published, mouse	020	multi	TranscribedUnprocessedPseudogene	2215
VASA published, mouse	020	multi	rRNA	748
VASA published, mouse	020	multi	TEC	430
VASA published, mouse	020	multi	ribozyme	245
VASA published, mouse	020	multi	TranscribedUnitaryPseudogene	146
VASA published, mouse	020	multi	tRNA	91
VASA published, mouse	020	multi	UnitaryPseudogene	76
VASA published, mouse	020	multi	MtRrna	10
VASA published, mouse	020	multi	MtTrna	7
VASA published, mouse	020	multi	IgVPseudogene	1
VASA published, mouse	020	multi	pseudogene	1
VASA published, mouse	020	single	ProteinCoding	499236
VASA published, mouse	020	single	lncRNA	30262
VASA published, mouse	020	single	snoRNA	5071
VASA published, mouse	020	single	ribozyme	4732
VASA published, mouse	020	single	snRNA	1888
VASA published, mouse	020	single	TEC	1410
VASA published, mouse	020	single	ProcessedPseudogene	1299
VASA published, mouse	020	single	miRNA	792
VASA published, mouse	020	single	MiscRna	680
VASA published, mouse	020	single	TranscribedProcessedPseudogene	384
VASA published, mouse	020	single	TranscribedUnprocessedPseudogene	293
VASA published, mouse	020	single	scaRNA	193
VASA published, mouse	020	single	rRNA	129
VASA published, mouse	020	single	TranscribedUnitaryPseudogene	102
VASA published, mouse	020	single	tRNA	58
VASA published, mouse	020	single	MtRrna	34
VASA published, mouse	020	single	UnprocessedPseudogene	32
VASA published, mouse	020	single	UnitaryPseudogene	25
VASA published, mouse	020	single	MtTrna	15
VASA published, mouse	020	single	TranslatedUnprocessedPseudogene	3
VASA published, mouse	020	single	pseudogene	3
VASA published, mouse	022	multi	ProteinCoding	34867
VASA published, mouse	022	multi	lncRNA	21139
VASA published, mouse	022	multi	ProcessedPseudogene	10568
VASA published, mouse	022	multi	MiscRna	6495
VASA published, mouse	022	multi	TranscribedProcessedPseudogene	4470
VASA published, mouse	022	multi	UnprocessedPseudogene	2078
VASA published, mouse	022	multi	miRNA	1941
VASA published, mouse	022	multi	TranscribedUnprocessedPseudogene	1641
VASA published, mouse	022	multi	snRNA	1132
VASA published, mouse	022	multi	snoRNA	694
VASA published, mouse	022	multi	rRNA	237
VASA published, mouse	022	multi	TEC	193
VASA published, mouse	022	multi	ribozyme	79
VASA published, mouse	022	multi	TranscribedUnitaryPseudogene	55
VASA published, mouse	022	multi	UnitaryPseudogene	49
VASA published, mouse	022	multi	tRNA	13
VASA published, mouse	022	multi	MtRrna	3
VASA published, mouse	022	multi	TranslatedUnprocessedPseudogene	1
VASA published, mouse	022	single	ProteinCoding	326807
VASA published, mouse	022	single	lncRNA	23191
VASA published, mouse	022	single	ribozyme	1327
VASA published, mouse	022	single	TEC	1149
VASA published, mouse	022	single	snoRNA	1079
VASA published, mouse	022	single	ProcessedPseudogene	627
VASA published, mouse	022	single	miRNA	376
VASA published, mouse	022	single	TranscribedUnprocessedPseudogene	336
VASA published, mouse	022	single	TranscribedUnitaryPseudogene	198
VASA published, mouse	022	single	TranscribedProcessedPseudogene	195
VASA published, mouse	022	single	MiscRna	149
VASA published, mouse	022	single	snRNA	107
VASA published, mouse	022	single	scaRNA	98
VASA published, mouse	022	single	UnprocessedPseudogene	58
VASA published, mouse	022	single	UnitaryPseudogene	52
VASA published, mouse	022	single	rRNA	40
VASA published, mouse	022	single	tRNA	14
VASA published, mouse	022	single	MtTrna	13
VASA published, mouse	022	single	MtRrna	3
VASA published, mouse	022	single	TranslatedUnprocessedPseudogene	3
VASA published, mouse	026	multi	ProteinCoding	16756
VASA published, mouse	026	multi	lncRNA	8445
VASA published, mouse	026	multi	ProcessedPseudogene	5850
VASA published, mouse	026	multi	TranscribedProcessedPseudogene	2467
VASA published, mouse	026	multi	MiscRna	1508
VASA published, mouse	026	multi	UnprocessedPseudogene	1013
