dataset	cell	class	ngenes	reads
VASA published, mouse	344	single	2	10672
VASA published, mouse	344	single	3	487
VASA published, mouse	344	single	4	19
VASA published, mouse	344	single	5	1
VASA published, mouse	344	single	9	3
VASA published, mouse	344	single	20	43
VASA published, mouse	346	multi	1	3044
VASA published, mouse	346	multi	2	4273
VASA published, mouse	346	multi	3	2377
VASA published, mouse	346	multi	4	1480
VASA published, mouse	346	multi	5	1176
VASA published, mouse	346	multi	6	464
VASA published, mouse	346	multi	7	653
VASA published, mouse	346	multi	8	254
VASA published, mouse	346	multi	9	277
VASA published, mouse	346	multi	10	190
VASA published, mouse	346	multi	11	112
VASA published, mouse	346	multi	12	112
VASA published, mouse	346	multi	13	35
VASA published, mouse	346	multi	14	35
VASA published, mouse	346	multi	15	66
VASA published, mouse	346	multi	16	28
VASA published, mouse	346	multi	17	22
VASA published, mouse	346	multi	18	17
VASA published, mouse	346	multi	19	18
VASA published, mouse	346	multi	20	138
VASA published, mouse	346	single	1	93930
VASA published, mouse	346	single	2	3988
VASA published, mouse	346	single	3	105
VASA published, mouse	346	single	4	5
VASA published, mouse	346	single	7	7
VASA published, mouse	346	single	8	1
VASA published, mouse	346	single	9	7
VASA published, mouse	346	single	10	3
VASA published, mouse	346	single	11	1
VASA published, mouse	346	single	12	2
VASA published, mouse	346	single	15	2
VASA published, mouse	346	single	20	6
VASA published, mouse	348	multi	1	12841
VASA published, mouse	348	multi	2	20738
VASA published, mouse	348	multi	3	13383
VASA published, mouse	348	multi	4	11016
VASA published, mouse	348	multi	5	10188
VASA published, mouse	348	multi	6	3258
VASA published, mouse	348	multi	7	4588
VASA published, mouse	348	multi	8	1438
VASA published, mouse	348	multi	9	1981
VASA published, mouse	348	multi	10	1867
VASA published, mouse	348	multi	11	712
VASA published, mouse	348	multi	12	592
VASA published, mouse	348	multi	13	222
VASA published, mouse	348	multi	14	326
VASA published, mouse	348	multi	15	296
VASA published, mouse	348	multi	16	207
VASA published, mouse	348	multi	17	158
VASA published, mouse	348	multi	18	66
VASA published, mouse	348	multi	19	154
VASA published, mouse	348	multi	20	497
VASA published, mouse	348	single	1	547879
VASA published, mouse	348	single	2	22839
VASA published, mouse	348	single	3	1024
VASA published, mouse	348	single	4	31
VASA published, mouse	348	single	5	12
VASA published, mouse	348	single	6	10
VASA published, mouse	348	single	14	3
VASA published, mouse	348	single	15	18
VASA published, mouse	348	single	16	7
VASA published, mouse	348	single	17	21
VASA published, mouse	348	single	18	7
VASA published, mouse	348	single	19	2
VASA published, mouse	348	single	20	81
VASA published, mouse	350	multi	1	6811
VASA published, mouse	350	multi	2	11845
VASA published, mouse	350	multi	3	6835
VASA published, mouse	350	multi	4	4437
VASA published, mouse	350	multi	5	3883
VASA published, mouse	350	multi	6	1484
VASA published, mouse	350	multi	7	2269
VASA published, mouse	350	multi	8	678
VASA published, mouse	350	multi	9	744
VASA published, mouse	350	multi	10	389
VASA published, mouse	350	multi	11	218
VASA published, mouse	350	multi	12	283
VASA published, mouse	350	multi	13	124
VASA published, mouse	350	multi	14	194
VASA published, mouse	350	multi	15	134
VASA published, mouse	350	multi	16	56
VASA published, mouse	350	multi	17	56
VASA published, mouse	350	multi	18	24
VASA published, mouse	350	multi	19	57
VASA published, mouse	350	multi	20	261
VASA published, mouse	350	single	1	269805
VASA published, mouse	350	single	2	10803
VASA published, mouse	350	single	3	396
VASA published, mouse	350	single	4	7
VASA published, mouse	350	single	20	6
VASA published, mouse	352	multi	1	14411
VASA published, mouse	352	multi	2	22290
VASA published, mouse	352	multi	3	12790
VASA published, mouse	352	multi	4	8290
VASA published, mouse	352	multi	5	6217
VASA published, mouse	352	multi	6	3029
VASA published, mouse	352	multi	7	3313
VASA published, mouse	352	multi	8	1487
VASA published, mouse	352	multi	9	1292
VASA published, mouse	352	multi	10	956
VASA published, mouse	352	multi	11	481
VASA published, mouse	352	multi	12	500
VASA published, mouse	352	multi	13	308
VASA published, mouse	352	multi	14	256
VASA published, mouse	352	multi	15	164
VASA published, mouse	352	multi	16	127
VASA published, mouse	352	multi	17	62
VASA published, mouse	352	multi	18	50
VASA published, mouse	352	multi	19	83
VASA published, mouse	352	multi	20	458
VASA published, mouse	352	single	1	537305
VASA published, mouse	352	single	2	20836
VASA published, mouse	352	single	3	832
VASA published, mouse	352	single	4	14
VASA published, mouse	352	single	5	3
VASA published, mouse	352	single	6	10
VASA published, mouse	352	single	7	8
VASA published, mouse	352	single	9	3
VASA published, mouse	352	single	10	1
VASA published, mouse	352	single	11	6
VASA published, mouse	352	single	14	5
VASA published, mouse	352	single	15	5
VASA published, mouse	352	single	20	84
VASA published, mouse	354	multi	1	7496
VASA published, mouse	354	multi	2	10629
VASA published, mouse	354	multi	3	6654
VASA published, mouse	354	multi	4	4726
VASA published, mouse	354	multi	5	3885
VASA published, mouse	354	multi	6	1373
VASA published, mouse	354	multi	7	1648
VASA published, mouse	354	multi	8	690
VASA published, mouse	354	multi	9	815
VASA published, mouse	354	multi	10	505
VASA published, mouse	354	multi	11	286
VASA published, mouse	354	multi	12	336
VASA published, mouse	354	multi	13	108
VASA published, mouse	354	multi	14	138
VASA published, mouse	354	multi	15	110
VASA published, mouse	354	multi	16	81
VASA published, mouse	354	multi	17	109
VASA published, mouse	354	multi	18	35
VASA published, mouse	354	multi	19	80
VASA published, mouse	354	multi	20	365
VASA published, mouse	354	single	1	306532
VASA published, mouse	354	single	2	12898
VASA published, mouse	354	single	3	467
VASA published, mouse	354	single	4	8
VASA published, mouse	354	single	5	2
VASA published, mouse	354	single	7	5
VASA published, mouse	354	single	8	1
VASA published, mouse	354	single	15	1
VASA published, mouse	354	single	16	3
VASA published, mouse	354	single	20	6
VASA published, mouse	356	multi	1	17096
VASA published, mouse	356	multi	2	26370
VASA published, mouse	356	multi	3	16106
VASA published, mouse	356	multi	4	15982
VASA published, mouse	356	multi	5	22728
VASA published, mouse	356	multi	6	4293
VASA published, mouse	356	multi	7	8139
VASA published, mouse	356	multi	8	1696
VASA published, mouse	356	multi	9	2882
VASA published, mouse	356	multi	10	5424
VASA published, mouse	356	multi	11	562
VASA published, mouse	356	multi	12	692
VASA published, mouse	356	multi	13	431
VASA published, mouse	356	multi	14	809
VASA published, mouse	356	multi	15	295
VASA published, mouse	356	multi	16	206
VASA published, mouse	356	multi	17	209
VASA published, mouse	356	multi	18	33
VASA published, mouse	356	multi	19	93
VASA published, mouse	356	multi	20	596
VASA published, mouse	356	single	1	633162
VASA published, mouse	356	single	2	27844
VASA published, mouse	356	single	3	1398
VASA published, mouse	356	single	4	28
VASA published, mouse	356	single	6	2
VASA published, mouse	356	single	8	2
VASA published, mouse	356	single	13	1
VASA published, mouse	356	single	14	3
VASA published, mouse	356	single	15	3
VASA published, mouse	356	single	16	1
VASA published, mouse	356	single	18	6
VASA published, mouse	356	single	19	1
VASA published, mouse	356	single	20	63
VASA published, mouse	358	multi	1	9108
VASA published, mouse	358	multi	2	13809
VASA published, mouse	358	multi	3	8994
VASA published, mouse	358	multi	4	7023
VASA published, mouse	358	multi	5	7980
VASA published, mouse	358	multi	6	2026
VASA published, mouse	358	multi	7	3201
VASA published, mouse	358	multi	8	898
VASA published, mouse	358	multi	9	1234
VASA published, mouse	358	multi	10	1450
VASA published, mouse	358	multi	11	363
VASA published, mouse	358	multi	12	382
VASA published, mouse	358	multi	13	136
VASA published, mouse	358	multi	14	297
VASA published, mouse	358	multi	15	186
VASA published, mouse	358	multi	16	95
VASA published, mouse	358	multi	17	90
VASA published, mouse	358	multi	18	47
VASA published, mouse	358	multi	19	65
VASA published, mouse	358	multi	20	289
VASA published, mouse	358	single	1	357138
VASA published, mouse	358	single	2	15817
VASA published, mouse	358	single	3	651
VASA published, mouse	358	single	4	27
VASA published, mouse	358	single	6	3
VASA published, mouse	358	single	7	1
VASA published, mouse	358	single	19	2
VASA published, mouse	358	single	20	59
VASA published, mouse	359	multi	1	9116
VASA published, mouse	359	multi	2	14289
VASA published, mouse	359	multi	3	9202
VASA published, mouse	359	multi	4	5803
VASA published, mouse	359	multi	5	4747
VASA published, mouse	359	multi	6	1942
VASA published, mouse	359	multi	7	2489
VASA published, mouse	359	multi	8	931
VASA published, mouse	359	multi	9	1120
VASA published, mouse	359	multi	10	742
VASA published, mouse	359	multi	11	392
VASA published, mouse	359	multi	12	416
VASA published, mouse	359	multi	13	156
VASA published, mouse	359	multi	14	206
VASA published, mouse	359	multi	15	155
VASA published, mouse	359	multi	16	136
VASA published, mouse	359	multi	17	86
VASA published, mouse	359	multi	18	98
VASA published, mouse	359	multi	19	53
VASA published, mouse	359	multi	20	433
VASA published, mouse	359	single	1	368880
VASA published, mouse	359	single	2	15468
VASA published, mouse	359	single	3	475
VASA published, mouse	359	single	4	15
VASA published, mouse	359	single	5	3
VASA published, mouse	359	single	6	1
VASA published, mouse	359	single	9	2
VASA published, mouse	359	single	13	8
VASA published, mouse	359	single	15	5
VASA published, mouse	359	single	16	15
VASA published, mouse	359	single	19	3
VASA published, mouse	359	single	20	51
VASA published, mouse	362	multi	1	8296
VASA published, mouse	362	multi	2	13820
VASA published, mouse	362	multi	3	8840
VASA published, mouse	362	multi	4	7117
VASA published, mouse	362	multi	5	5619
VASA published, mouse	362	multi	6	1869
VASA published, mouse	362	multi	7	2827
VASA published, mouse	362	multi	8	884
VASA published, mouse	362	multi	9	1205
VASA published, mouse	362	multi	10	999
VASA published, mouse	362	multi	11	336
VASA published, mouse	362	multi	12	355
VASA published, mouse	362	multi	13	165
VASA published, mouse	362	multi	14	210
VASA published, mouse	362	multi	15	205
VASA published, mouse	362	multi	16	153
VASA published, mouse	362	multi	17	109
VASA published, mouse	362	multi	18	99
VASA published, mouse	362	multi	19	115
VASA published, mouse	362	multi	20	407
VASA published, mouse	362	single	1	347217
VASA published, mouse	362	single	2	14011
VASA published, mouse	362	single	3	488
VASA published, mouse	362	single	4	11
VASA published, mouse	362	single	13	5
VASA published, mouse	362	single	15	2
VASA published, mouse	362	single	16	1
VASA published, mouse	362	single	17	5
VASA published, mouse	362	single	20	72
VASA published, mouse	364	multi	1	4199
VASA published, mouse	364	multi	2	6809
VASA published, mouse	364	multi	3	4252
VASA published, mouse	364	multi	4	2429
VASA published, mouse	364	multi	5	2143
VASA published, mouse	364	multi	6	902
VASA published, mouse	364	multi	7	1049
VASA published, mouse	364	multi	8	460
VASA published, mouse	364	multi	9	292
VASA published, mouse	364	multi	10	243
VASA published, mouse	364	multi	11	211
VASA published, mouse	364	multi	12	137
VASA published, mouse	364	multi	13	94
VASA published, mouse	364	multi	14	64
VASA published, mouse	364	multi	15	49
VASA published, mouse	364	multi	16	29
VASA published, mouse	364	multi	17	52
VASA published, mouse	364	multi	18	18
VASA published, mouse	364	multi	19	37
VASA published, mouse	364	multi	20	196
VASA published, mouse	364	single	1	133475
VASA published, mouse	364	single	2	5160
VASA published, mouse	364	single	3	200
VASA published, mouse	364	single	4	6
VASA published, mouse	364	single	19	3
VASA published, mouse	364	single	20	31
VASA published, mouse	366	multi	1	1885
VASA published, mouse	366	multi	2	3369
VASA published, mouse	366	multi	3	1836
VASA published, mouse	366	multi	4	1094
VASA published, mouse	366	multi	5	914
VASA published, mouse	366	multi	6	454
VASA published, mouse	366	multi	7	492
VASA published, mouse	366	multi	8	177
VASA published, mouse	366	multi	9	155
VASA published, mouse	366	multi	10	118
VASA published, mouse	366	multi	11	104
VASA published, mouse	366	multi	12	52
VASA published, mouse	366	multi	13	39
VASA published, mouse	366	multi	14	40
VASA published, mouse	366	multi	15	43
VASA published, mouse	366	multi	16	11
VASA published, mouse	366	multi	17	35
VASA published, mouse	366	multi	18	4
VASA published, mouse	366	multi	19	24
VASA published, mouse	366	multi	20	98
VASA published, mouse	366	single	1	61722
VASA published, mouse	366	single	2	2504
VASA published, mouse	366	single	3	75
VASA published, mouse	366	single	20	20
VASA published, mouse	368	multi	1	14027
VASA published, mouse	368	multi	2	23549
VASA published, mouse	368	multi	3	16285
VASA published, mouse	368	multi	4	13514
VASA published, mouse	368	multi	5	22226
VASA published, mouse	368	multi	6	3715
VASA published, mouse	368	multi	7	7939
VASA published, mouse	368	multi	8	1776
VASA published, mouse	368	multi	9	2661
VASA published, mouse	368	multi	10	5476
VASA published, mouse	368	multi	11	695
VASA published, mouse	368	multi	12	1023
VASA published, mouse	368	multi	13	478
VASA published, mouse	368	multi	14	902
VASA published, mouse	368	multi	15	327
VASA published, mouse	368	multi	16	270
VASA published, mouse	368	multi	17	195
VASA published, mouse	368	multi	18	116
VASA published, mouse	368	multi	19	119
VASA published, mouse	368	multi	20	477
VASA published, mouse	368	single	1	575673
VASA published, mouse	368	single	2	26411
VASA published, mouse	368	single	3	1415
VASA published, mouse	368	single	4	36
VASA published, mouse	368	single	5	5
VASA published, mouse	368	single	6	5
VASA published, mouse	368	single	7	3
VASA published, mouse	368	single	8	4
VASA published, mouse	368	single	9	5
VASA published, mouse	368	single	10	14
VASA published, mouse	368	single	11	2
VASA published, mouse	368	single	14	1
VASA published, mouse	368	single	17	5
VASA published, mouse	368	single	20	102
VASA published, mouse	370	multi	1	21817
VASA published, mouse	370	multi	2	31603
VASA published, mouse	370	multi	3	20621
VASA published, mouse	370	multi	4	20119
VASA published, mouse	370	multi	5	36455
VASA published, mouse	370	multi	6	5170
VASA published, mouse	370	multi	7	9992
VASA published, mouse	370	multi	8	2240
VASA published, mouse	370	multi	9	4706
VASA published, mouse	370	multi	10	10432
VASA published, mouse	370	multi	11	1152
VASA published, mouse	370	multi	12	1215
VASA published, mouse	370	multi	13	740
VASA published, mouse	370	multi	14	1458
VASA published, mouse	370	multi	15	556
VASA published, mouse	370	multi	16	361
VASA published, mouse	370	multi	17	303
VASA published, mouse	370	multi	18	157
VASA published, mouse	370	multi	19	135
VASA published, mouse	370	multi	20	898
VASA published, mouse	370	single	1	778498
VASA published, mouse	370	single	2	41058
